Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00  495000/495000      ccvfn_ [56]
                0.00    0.01  310000/310000      ccvfp_ [71]
                0.00    0.00  495000/2090000     eff_mass_ [63]
                0.00    0.00  310000/310000      ccvfe_ [91]
-----------------------------------------------
                0.00    0.26     100/100         MAIN__ [1]
[20]     2.0    0.00    0.26     100         cvtot_ [20]
                0.02    0.24  495000/495000      cv_func_ [19]
-----------------------------------------------
                0.00    0.26  110000/110000      conduct_ [5]
[21]     2.0    0.00    0.26  110000         chempot_ [21]
                0.03    0.23   53089/53089       denrfit_ [22]
-----------------------------------------------
                0.03    0.23   53089/53089       chempot_ [21]
[22]     2.0    0.03    0.23   53089         denrfit_ [22]
                0.23    0.00 6686078/6686078     fitfermi_ [23]
-----------------------------------------------
                0.23    0.00 6686078/6686078     denrfit_ [22]
[23]     1.8    0.23    0.00 6686078         fitfermi_ [23]
-----------------------------------------------
                0.00    0.22  185000/185000      cv_func_ [19]
[24]     1.7    0.00    0.22  185000         eosmag_ [24]
                0.00    0.13  185000/185000      eosfim12_ [28]
                0.01    0.08  185000/185000      chemag8_ [30]
                0.00    0.00  170665/185000      spinion_ [93]
                0.00    0.00   14335/14335       magnion_ [102]
-----------------------------------------------
                0.00    0.17  980000/980000      emiss_ [26]
[25]     1.3    0.00    0.17  980000         q3_ [25]
                0.08    0.00  980000/980000      qsynchro_ [32]
                0.02    0.00  980000/980000      qbnn_ [48]
                0.01    0.00  980000/980000      qmurca_ [60]
                0.00    0.01  980000/980000      qbnp_ [57]
                0.01    0.00  980000/980000      qbpp_ [58]
                0.01    0.00  980000/980000      qcpbf_co_ [59]
                0.01    0.00  980000/980000      qplasma_ [65]
                0.01    0.00  980000/980000      qpair_ [64]
                0.00    0.00  980000/2090000     eff_mass_ [63]
                0.00    0.00  980000/980000      qdurca_ [73]
                0.00    0.00  980000/980000      qcpbf_cr_ [75]
                0.00    0.00  980000/980000      qepbrems_ [82]
                0.00    0.00  980000/980000      qeabrems_ [81]
-----------------------------------------------
                0.00    0.17     100/100         MAIN__ [1]
[26]     1.3    0.00    0.17     100         emiss_ [26]
                0.00    0.17  980000/980000      q3_ [25]
-----------------------------------------------
                0.16    0.00    3003/3003        __magnetic_evolution_MOD_magnetic_evol [16]
[27]     1.2    0.16    0.00    3003         curl_pol_ [27]
-----------------------------------------------
                0.00    0.13  185000/185000      eosmag_ [24]
[28]     1.0    0.00    0.13  185000         eosfim12_ [28]
                0.09    0.00  185000/185000      excorm_ [31]
                0.00    0.02  170665/170665      fharmag_ [51]
                0.02    0.00  170665/170665      fscrsol8_ [52]
                0.00    0.00  170665/170665      anharm8_ [95]
                0.00    0.00   14335/14335       fscrliq8_ [101]
                0.00    0.00   14335/14335       fition9_ [100]
                0.00    0.00   14335/14335       qdmag_ [103]
-----------------------------------------------
                0.03    0.10  265000/265000      potekhin2019_ [3]
[29]     1.0    0.03    0.10  265000         condegin_ [29]
                0.03    0.03  265000/265000      coulin_ [35]
                0.00    0.03  265000/265000      coul99i_ [37]
                0.00    0.00   11432/121432      taueesy_ [40]
-----------------------------------------------
                0.01    0.08  185000/185000      eosmag_ [24]
[30]     0.7    0.01    0.08  185000         chemag8_ [30]
                0.03    0.01  185000/185000      chemfit7_ [36]
                0.01    0.02  179100/185000      elect11b_ [39]
                0.00    0.01  185000/185000      elect11_ [61]
-----------------------------------------------
                0.09    0.00  185000/185000      eosfim12_ [28]
[31]     0.7    0.09    0.00  185000         excorm_ [31]
                0.00    0.00  101267/101267      darcth_ [97]
-----------------------------------------------
                0.08    0.00  980000/980000      q3_ [25]
[32]     0.6    0.08    0.00  980000         qsynchro_ [32]
                0.00    0.00  980000/2220000     kfermi_ [78]
-----------------------------------------------
                0.02    0.02  265000/530000      coul99i_ [37]
                0.02    0.02  265000/530000      coulin_ [35]
