    7.2500000000E-01    9.82981E+14    7.65790E-02    1.00000E+00    7.65790E-02    0.00000E+00    9.23416E-01    6.32365E-01    1.00168E+00    9.03451E-04    1.35298E+35    7.55800E-01    5.06722E-01    4.12588E+02
    7.5400000000E-01    9.82835E+14    7.65767E-02    1.00000E+00    7.65767E-02    0.00000E+00    9.23418E-01    6.32397E-01    1.00175E+00    9.39589E-04    1.35247E+35    7.55800E-01    5.06727E-01    4.12566E+02
    7.8300000000E-01    9.82632E+14    7.65734E-02    1.00000E+00    7.65734E-02    0.00000E+00    9.23422E-01    6.32441E-01    1.00185E+00    1.00981E-03    1.35175E+35    7.55800E-01    5.06733E-01    4.12535E+02
    8.1200000000E-01    9.82279E+14    7.65678E-02    1.00000E+00    7.65678E-02    0.00000E+00    9.23428E-01    6.32518E-01    1.00202E+00    1.16854E-03    1.35051E+35    7.55800E-01    5.06744E-01    4.12483E+02
    8.4100000000E-01    9.81927E+14    7.65622E-02    1.00000E+00    7.65622E-02    0.00000E+00    9.23434E-01    6.32596E-01    1.00219E+00    1.32727E-03    1.34927E+35    7.55800E-01    5.06755E-01    4.12430E+02
    8.7000000000E-01    9.81574E+14    7.65566E-02    1.00000E+00    7.65566E-02    0.00000E+00    9.23441E-01    6.32673E-01    1.00236E+00    1.48600E-03    1.34803E+35    7.55800E-01    5.06766E-01    4.12378E+02
    8.9900000000E-01    9.81221E+14    7.65510E-02    1.00000E+00    7.65510E-02    0.00000E+00    9.23447E-01    6.32750E-01    1.00254E+00    1.64473E-03    1.34679E+35    7.55800E-01    5.06777E-01    4.12325E+02
    9.2800000000E-01    9.80868E+14    7.65453E-02    1.00000E+00    7.65453E-02    0.00000E+00    9.23453E-01    6.32827E-01    1.00271E+00    1.80346E-03    1.34554E+35    7.55800E-01    5.06787E-01    4.12272E+02
    9.5700000000E-01    9.80516E+14    7.65397E-02    1.00000E+00    7.65397E-02    0.00000E+00    9.23460E-01    6.32904E-01    1.00288E+00    1.96219E-03    1.34430E+35    7.55800E-01    5.06798E-01    4.12220E+02
    9.8600000000E-01    9.80163E+14    7.65341E-02    1.00000E+00    7.65341E-02    0.00000E+00    9.23466E-01    6.32981E-01    1.00305E+00    2.12093E-03    1.34306E+35    7.55800E-01    5.06809E-01    4.12167E+02
    1.0150000000E+00    9.79810E+14    7.65285E-02    1.00000E+00    7.65285E-02    0.00000E+00    9.23473E-01    6.33058E-01    1.00323E+00    2.27966E-03    1.34182E+35    7.55800E-01    5.06820E-01    4.12115E+02
    1.0440000000E+00    9.79458E+14    7.65228E-02    1.00000E+00    7.65228E-02    0.00000E+00    9.23479E-01    6.33135E-01    1.00340E+00    2.43839E-03    1.34057E+35    7.55800E-01    5.06831E-01    4.12062E+02
    1.0730000000E+00    9.79105E+14    7.65172E-02    1.00000E+00    7.65172E-02    0.00000E+00    9.23485E-01    6.33212E-01    1.00357E+00    2.59712E-03    1.33933E+35    7.55800E-01    5.06842E-01    4.12009E+02
    1.1020000000E+00    9.78726E+14    7.65112E-02    1.00000E+00    7.65112E-02    0.00000E+00    9.23492E-01    6.33295E-01    1.00375E+00    2.78265E-03    1.33800E+35    7.55800E-01    5.06854E-01    4.11953E+02
    1.1310000000E+00    9.78267E+14    7.65040E-02    1.00000E+00    7.65040E-02    0.00000E+00    9.23499E-01    6.33396E-01    1.00397E+00    3.04895E-03    1.33640E+35    7.55800E-01    5.06868E-01    4.11883E+02
    1.1600000000E+00    9.77808E+14    7.64967E-02    1.00000E+00    7.64967E-02    0.00000E+00    9.23506E-01    6.33497E-01    1.00418E+00    3.31524E-03    1.33480E+35    7.55800E-01    5.06882E-01    4.11813E+02
    1.1890000000E+00    9.77349E+14    7.64895E-02    1.00000E+00    7.64895E-02    0.00000E+00    9.23513E-01    6.33597E-01    1.00439E+00    3.58154E-03    1.33320E+35    7.55800E-01    5.06896E-01    4.11743E+02
    1.2180000000E+00    9.76891E+14    7.64823E-02    1.00000E+00    7.64823E-02    0.00000E+00    9.23520E-01    6.33698E-01    1.00461E+00    3.84784E-03    1.33160E+35    7.55800E-01    5.06910E-01    4.11673E+02
    1.2470000000E+00    9.76432E+14    7.64750E-02    1.00000E+00    7.64750E-02    0.00000E+00    9.23527E-01    6.33799E-01    1.00482E+00    4.11413E-03    1.33000E+35    7.55800E-01    5.06925E-01    4.11603E+02
    1.2760000000E+00    9.75973E+14    7.64678E-02    1.00000E+00    7.64678E-02    0.00000E+00    9.23534E-01    6.33900E-01    1.00503E+00    4.38043E-03    1.32840E+35    7.55800E-01    5.06939E-01    4.11533E+02
    1.3050000000E+00    9.75514E+14    7.64606E-02    1.00000E+00    7.64606E-02    0.00000E+00    9.23542E-01    6.34000E-01    1.00525E+00    4.64673E-03    1.32680E+35    7.55800E-01    5.06953E-01    4.11463E+02
    1.3340000000E+00    9.75056E+14    7.64533E-02    1.00000E+00    7.64533E-02    0.00000E+00    9.23549E-01    6.34101E-01    1.00546E+00    4.91302E-03    1.32520E+35    7.55800E-01    5.06967E-01    4.11393E+02
    1.3630000000E+00    9.74527E+14    7.64449E-02    1.00000E+00    7.64449E-02    0.00000E+00    9.23557E-01    6.34216E-01    1.00571E+00    5.26515E-03    1.32337E+35    7.55800E-01    5.06984E-01    4.11313E+02
